Day,State ID,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident Population 2020 Census,Population Density 2020 Census,Density Rank 2020 Census,SexRatio,Confirmed,Deaths,Recovered
2,12,-3.0271698096155597,-3.291395696777684,-0.5110071997551998,-2.4453514561283307,-0.6362447874490004,-0.49923836343533523,-0.8235873865531784,-0.6489263603306802,-0.13927158510759377,-0.7916346034965969,1.0061852323058735,True,False,False
2,13,0.7857321481120292,-1.100158230300585,-0.36414622196327545,0.32708204534236196,-0.6759102178950788,-0.9325179693288385,-1.4988224374222272,-0.5929647480685004,-0.2639378805436573,1.224206368978666,1.0061852323058735,True,True,False
2,15,0.06238085128673617,0.3372786744220872,-0.19081209180333283,0.2458786016907476,0.07125478852010683,-0.03519141579473594,-0.14848390222015764,0.12820385315107433,-0.1619714685643807,-0.596553219063507,-0.23635223577654746,True,True,True
2,17,-0.1555256175799486,-0.19592863962330076,-0.07776650127402357,0.3047144394749218,-0.609111613422419,-0.5843697944687504,-1.3952845669370775,-0.4327678807902057,-0.25563899841967075,1.0291249845455759,0.38491649826466307,True,True,False
2,18,-0.29694737712186614,0.4181750898676161,-0.055037725903249776,-0.4646013529331444,-0.294686269347872,-0.9835324468170014,-0.48694666733327835,-0.2041661490144212,-0.20792042620674772,-0.1413633220529637,-0.23635223577654746,True,True,True
2,19,-1.367469737703237,0.0515536760329082,-0.4415306915688279,-0.18278606494034003,-0.1511718446034421,1.132876705547347,-0.027219926614828718,-0.1820166730768892,-0.21176476130830035,0.05371806238012625,-0.5469866027971527,False,False,False
2,20,0.8604212870477377,1.1968934997746397,-0.5038542186979638,-2.3102312100597926,-0.5948154954413286,-0.32389362906052815,-0.2203767331996455,-0.6624725593966945,-0.2505742394763554,0.8340436001124861,-0.5469866027971527,True,True,True
2,21,-0.0670155285853398,0.8189388455189333,0.013807936158586406,-1.0929755166823742,0.07674618788227432,0.7251159206568057,0.10523804522017265,0.039515555873512465,0.11061019649332667,-1.3118516286515036,-1.1682553368383635,True,True,True
2,22,0.45457295975196366,1.087472973606597,-0.30735989581756473,-0.7068453022390307,0.82600502898771,2.4711515046872474,1.6765109320034894,0.1638347947252972,0.2723773767189775,-1.4419058849402302,-1.1682553368383635,True,True,False
2,23,0.6351842785192996,0.4250005020762176,-0.20317464085673517,-0.7873671619900985,0.40785055081499116,1.281464359218803,-0.255287692293864,0.6081356028077756,-0.16892788446242826,-0.46649896277478037,-0.23635223577654746,True,True,True
2,24,1.02525135413876,-0.051968471525014305,-0.5023320480490839,0.08922215371570327,0.01671167496891608,-0.502154367794185,0.0923627947124641,-0.02911500085053786,-0.23379341165211776,0.31382657495757954,0.38491649826466307,True,True,True
2,25,-1.108495773607898,0.16305748100193412,-0.4331892778124664,0.08599361490587393,-0.561134779190854,0.8621608688193259,-1.1373972975215345,-0.4293563999056518,-0.2390412341716975,0.4438808312463061,-1.1682553368383635,True,True,False
2,26,-0.16713916917890675,0.03013003144382062,0.29210875647878365,-0.2246832923973808,-0.22762448734737156,-0.36156831123914507,-0.778515365975907,0.03626270105000368,-0.2229316394604294,0.18377231866885288,-0.5469866027971527,True,True,False
2,27,1.2274424638204726,-0.8951717460297208,-0.5210498630603093,0.20124773458958506,-0.6405394442158183,-0.6788084081471277,-0.4304407639586643,-0.7030233873955198,-0.2730300381647897,1.4843148815561191,1.0061852323058735,True,True,True
2,28,0.27257789866645254,-0.27445144156942053,-0.41545639675051604,0.6486605701491714,-0.5013235380823649,-0.9726844956897467,-0.011350981771071035,-0.5751196077929491,-0.261985202396837,1.1591792408343025,0.6955508652852683,True,True,True
2,29,-0.19062984234218885,-1.2313997011713502,-0.07187928244085601,0.12109322615248017,-0.4519126723865981,-0.40332668767254354,-0.5680526131590546,-0.40845872852706583,-0.26027660901836913,1.0941521126899392,1.0061852323058735,True,True,False
2,30,0.6559239401690697,1.0857513397808451,-0.5180156967000422,-1.6826349610492388,-0.6061904858946523,0.10690981669001604,-0.38661610688411774,-0.6602608338948063,-0.1836950129477574,-0.2714175783416904,0.07428213124405779,True,True,True
2,31,0.1364275384318638,0.9351287543923721,0.3084334261917702,-0.7396293538871909,0.36145835996981035,3.498038408666248,-0.09709292661096432,0.49319921210361906,0.4931520496938566,-1.6369872693733203,-0.857620969817758,True,True,True
2,32,-0.7627413984156659,-0.680940393730042,-0.3780451865780472,-0.11709813041105974,-0.46853719633275304,0.17073693344422172,0.08311969077169895,-0.552372805594294,-0.2668668977638879,1.2892334971230293,0.07428213124405779,True,True,True
2,33,0.4439477955231296,0.9133740263752551,1.238329103582456,-0.8688766777965609,2.9229386346280797,3.276397518468422,0.9883208125946669,2.084162472921501,-0.01594775589746919,-1.181797372362777,-1.1682553368383635,True,True,True
2,34,-0.6326696205073395,0.6659120850838479,-0.2299286214995468,-0.8150465468869507,0.25864162231190796,-0.6039072148712736,-0.593857267337321,0.6609220695208372,-0.14653310696608204,-0.6615803472078703,-0.857620969817758,True,True,False
2,35,1.3274343194313565,-0.351665190577025,-0.5271548255558167,2.163202149200242,-0.5694102821287929,-0.33583981154284087,1.897402689182719,-0.7475102703300389,-0.2706502116733524,1.4192877534117558,2.248722700388295,True,True,True
2,36,0.15123687586088932,0.5152181894185682,-0.26257389095052297,-0.4725244445223725,0.36443097875302416,-0.56198822583749,-0.6087346030576799,0.8592133935879497,-0.10131640362877264,-0.9867159879296868,-0.5469866027971527,True,True,True
2,37,-0.6433442041046791,-0.2062380682130091,-0.46267014170327125,0.12089513676960573,-0.3691241736911688,-1.1832885290846145,-0.581830024619353,-0.2838411910347496,-0.24233637854445692,0.6389622156793962,0.07428213124405779,True,True,True
2,38,0.8403405503113844,-1.4868687678298627,-0.30943761805353576,-1.9282445149173841,-0.37451688148039597,-0.5305319935269699,-0.7065911341897342,-0.24332404191469403,-0.2506352606684435,0.8990707282568494,0.07428213124405779,True,True,False
2,39,0.1845125839883991,0.7981722741947029,-0.1428047017261617,-0.8864170134579187,0.3438347626367166,1.2457413770955446,-1.4913450428060404,1.034642736606935,-0.10021802217118618,-1.0517431160740502,-0.5469866027971527,True,True,True
2,40,0.3640860960171055,1.0884051007962796,-0.36681409057381215,0.47673550710924323,-0.4715166806166931,0.5931066984402045,2.315876619995953,-0.7011055866538034,0.37013332644417274,-1.571960141228957,-0.857620969817758,False,True,False
2,41,-0.9247710346246696,0.6079164556755373,-0.21621077077214185,-0.49000857775891615,-0.2956229811032137,0.13872104595832607,-0.7227230655008995,-0.11485311582548219,-0.17368753744530296,-0.401471834630417,-1.1682553368383635,True,True,True
2,42,0.795500709953422,-0.3340821137530753,-0.5195561822364085,1.770595951920132,-0.7004456580843542,-0.19378671808320558,-1.211340246438379,-0.7318265559322392,-0.2704061269049998,1.3542606252673925,1.3168195993264789,True,True,True
2,45,0.11189905852995093,-0.9668895101320402,-0.4293248365528103,0.6863861944462603,-0.42950997139168834,-1.7832622821248851,-0.5143184716049173,-0.3841105029327127,-0.25332019312032156,0.9640978564012128,1.0061852323058735,True,True,True
2,46,0.7536754510743398,1.0273380358940978,-0.5264161250938603,-2.5904098130566537,-0.6526303061511217,0.26930001257270286,0.5320775838464005,-0.7673410064928821,-0.23495281430179235,0.3788537031019429,-0.23635223577654746,True,True,True
2,47,-0.28027657681244056,0.7492636114879929,0.1249711632517809,-1.3015516807972085,-0.13347072432464746,-0.311382035666383,-1.0020276499207714,0.3973236088229864,-0.1441532804746447,-0.7266074753522336,-0.23635223577654746,True,True,True
2,49,-0.161357103063681,0.6074325645114945,-0.47661591103050854,-0.9626082383752989,-0.5319242190695126,-0.1428236205519009,-0.12615025847810946,-0.5995824290527263,-0.2320237970815618,0.24879944681321622,0.07428213124405779,True,True,True
2,50,0.7903446225059424,0.16622569472861354,-0.3971292993390031,0.7767823687887506,0.018819669754414074,-0.9546994602796719,0.0251456683767099,-0.0018184883017230472,-0.21115454938741898,-0.011309065764237071,0.38491649826466307,True,True,True
2,51,0.5411886396205016,-0.7346268449827725,-0.5289883492919674,0.21617361238915522,-0.6821608272125607,-0.9867622537447889,-0.12392245399342125,-0.7769964931829315,-0.2739453560461118,1.5493420097004826,1.9380883333676895,True,False,True
3,1,-1.178242975692986,0.3044759470911969,-0.1956044873623061,0.16588378001785628,-0.48216221161784967,-0.48818391365532526,-1.2974508309922612,-0.12857922717029224,-0.21701258382788013,0.11874519052448958,-1.1682553368383635,True,True,False
3,2,3.6076110360618943,-3.0319332546180195,-0.4483621446013006,-0.27259618536145525,-0.5688724845719009,-1.8021764632853698,2.08282341981878,-0.7541735854660176,-0.27675233088216605,1.614369137844846,3.491260168470716,True,False,False
3,3,-0.9457083737484653,-0.9449259448757052,0.42243953082037267,0.1912307178645972,-0.0019487560051109655,-0.003531698943648826,-1.2631070407391112,0.18156140284310077,-0.23916327655587383,0.5089079593906696,0.38491649826466307,True,False,True
3,4,-0.7414581237123271,0.025815759697040534,-0.478262215916797,0.23140443697621768,-0.45645691871106936,-0.038258124240722224,-0.5591528670952415,-0.4220308792832145,-0.24221433616028065,0.5739350875350328,-0.5469866027971527,True,True,False
3,5,-0.5525937704044551,-1.3651675932775382,4.353341447190104,-0.460284354827305,4.082353931622649,-0.8117869383979092,-0.1514440309446521,4.903416166075722,-0.12273484205170869,-0.9216888597853236,0.38491649826466307,True,True,False
3,6,-0.06769092662159025,-0.6331930698170338,0.11592564382093754,-0.5541863113811809,-0.10993392842851545,-0.281637890625925,-0.3323139900409702,-0.019314592924570398,-0.24355680238621966,0.7690164719681228,1.0061852323058735,True,True,True
3,7,0.350396930940887,1.0250612006274975,-0.17668520858872885,-0.8115585688200682,-0.12697395819987545,2.400789678537891,0.7631834802444443,-0.33536681383612166,0.1768792111010433,-1.376878756795867,-0.857620969817758,False,False,False
3,8,-0.025074957846408244,0.8849008515647462,-0.4504276569122806,-0.47484338325972386,-0.6114587564832157,-0.10264099304724744,0.25772390596005834,-0.7167685980179005,0.03244204942842334,-1.2468245005071403,-1.1682553368383635,True,True,False
3,9,-0.09444327810628236,0.8074935460915247,-0.5151504343021508,-1.2953566124716933,-0.6226289261648721,1.578269343300132,0.9376660967891346,-0.760566157407731,6.605644861162526,-1.7020143975176836,-0.5469866027971527,True,True,True
3,10,-1.9280830540376042,0.5701321961506071,2.2026791543102866,-0.3669134553967755,1.5375152016310853,-0.07276360464872594,-0.4202725854195578,2.2790827015993806,-0.03260654133753056,-1.1167702442184135,-0.5469866027971527,True,True,False
3,11,-1.059241136330049,0.470486271496226,0.8524384942164347,-0.3019334467805176,0.027339613124461513,-0.06691313049789054,-0.9867599796906712,0.7006543987083507,-0.16429027386372985,-0.5315260909191436,-0.857620969817758,True,True,False
3,12,-3.0271698096155597,-3.291395696777684,-0.5107589312803825,-2.4416132760139924,-0.6357940959325731,-0.5100878079181739,-0.8181405377866384,-0.6489263603306802,-0.13927158510759377,-0.7916346034965969,1.0061852323058735,True,False,False
3,13,0.7857321481120292,-1.100158230300585,-0.3666024518739679,0.33455917172321564,-0.6755493500131537,-0.9358682463628674,-1.4953670414824543,-0.5929647480685004,-0.2639378805436573,1.224206368978666,1.0061852323058735,True,False,True
3,15,0.06238085128673617,0.3372786744220872,-0.18696189545616618,0.2650886337022088,0.07460515287453111,-0.030251084977299066,-0.1399681357584058,0.12820385315107433,-0.1619714685643807,-0.596553219063507,-0.23635223577654746,True,True,True
3,17,-0.1555256175799486,-0.19592863962330076,-0.07776650127402357,0.3047144394749218,-0.609111613422419,-0.5843697944687504,-1.3952845669370775,-0.4327678807902057,-0.25563899841967075,1.0291249845455759,0.38491649826466307,False,False,False
3,18,-0.29694737712186614,0.4181750898676161,-0.049486280007335105,-0.43687778804020233,-0.294686269347872,-0.9852456529620424,-0.48694666733327835,-0.2041661490144212,-0.20792042620674772,-0.1413633220529637,-0.23635223577654746,True,True,True
3,19,-1.367469737703237,0.0515536760329082,-0.4298620732524149,-0.12881795245313313,-0.1451239105886506,1.0909859136853124,-0.004958311033801208,-0.1820166730768892,-0.21176476130830035,0.05371806238012625,-0.5469866027971527,True,True,False
3,20,0.8604212870477377,1.1968934997746397,-0.5032050576859415,-2.299032034842288,-0.5947658635923282,-0.3472156661525298,-0.21974492884097951,-0.6624725593966945,-0.2505742394763554,0.8340436001124861,-0.5469866027971527,True,True,True
3,21,-0.0670155285853398,0.8189388455189333,0.01811600469291608,-1.0775615838941897,0.08053079515763577,0.7153720570914721,0.11594992264012836,0.039515555873512465,0.11061019649332667,-1.3118516286515036,-1.1682553368383635,True,True,True
3,22,0.45457295975196366,1.087472973606597,-0.30049588298511604,-0.6849348471414473,0.8324172636347897,2.4690787180026996,1.6924301727659186,0.1638347947252972,0.2723773767189775,-1.4419058849402302,-1.1682553368383635,True,True,False
3,23,0.6351842785192996,0.4250005020762176,-0.20317464085673517,-0.7873671619900985,0.40785055081499116,1.281464359218803,-0.255287692293864,0.6081356028077756,-0.16892788446242826,-0.46649896277478037,-0.23635223577654746,False,False,False
3,24,1.02525135413876,-0.051968471525014305,-0.5075436510327487,0.11008450526000084,0.029335614429362077,-0.4957412504248118,0.13066590807439,-0.02911500085053786,-0.23379341165211776,0.31382657495757954,0.38491649826466307,True,True,True
3,25,-1.108495773607898,0.16305748100193412,-0.42962194472759163,0.11199907356376317,-0.5608796114138606,0.8565405101461202,-1.1359301929857475,-0.4293563999056518,-0.2390412341716975,0.4438808312463061,-1.1682553368383635,True,True,False
3,26,-0.16713916917890675,0.03013003144382062,0.2972247150500188,-0.20677834248552834,-0.22597018773486854,-0.36757635324231513,-0.773903064293827,0.03626270105000368,-0.2229316394604294,0.18377231866885288,-0.5469866027971527,True,True,False
3,27,1.2274424638204726,-0.8951717460297208,-0.5212350469226731,0.2189862910857487,-0.6401079188889186,-0.6865292057007896,-0.42353186692584566,-0.7030233873955198,-0.2730300381647897,1.4843148815561191,1.0061852323058735,True,True,True
3,28,0.27257789866645254,-0.27445144156942053,-0.4138281523782768,0.6652118896831787,-0.5007951805889715,-0.9765760022355514,-0.0066771859247570665,-0.5751196077929491,-0.261985202396837,1.1591792408343025,0.6955508652852683,True,True,False
3,29,-0.19062984234218885,-1.2313997011713502,-0.06636243133241587,0.1372485265719283,-0.4503058591541185,-0.39259193624758487,-0.5591260839678636,-0.40845872852706583,-0.26027660901836913,1.0941521126899392,1.0061852323058735,True,True,False
3,30,0.6559239401690697,1.0857513397808451,-0.5188174817744522,-1.6429434063179331,-0.6035980442141562,0.07360745284239292,-0.35399097149257636,-0.6602608338948063,-0.1836950129477574,-0.2714175783416904,0.07428213124405779,True,True,True
3,31,0.1364275384318638,0.9351287543923721,0.31525266929925194,-0.7217038922681317,0.36198328471284047,3.459927213017937,-0.09608165704546812,0.49319921210361906,0.4931520496938566,-1.6369872693733203,-0.857620969817758,True,True,True
3,32,-0.7627413984156659,-0.680940393730042,-0.37866585776509043,-0.09609774002297647,-0.46698688045000014,0.17001760948136832,0.095771339330934,-0.552372805594294,-0.2668668977638879,1.2892334971230293,0.07428213124405779,True,True,True
3,33,0.4439477955231296,0.9133740263752551,1.2617640196152102,-0.8415980386439208,2.943298420063126,3.2287089295843034,1.0062295127032912,2.084162472921501,-0.01594775589746919,-1.181797372362777,-1.1682553368383635,True,True,True
3,34,-0.6326696205073395,0.6659120850838479,-0.2167642873717345,-0.7882133709958737,0.2662618990242826,-0.6206302521640591,-0.58142459399154,0.6609220695208372,-0.14653310696608204,-0.6615803472078703,-0.857620969817758,True,True,False
3,35,1.3274343194313565,-0.351665190577025,-0.5274539687180966,2.1717415052278315,-0.5692136141392379,-0.339300867855742,1.9018187320294069,-0.7475102703300389,-0.2706502116733524,1.4192877534117558,2.248722700388295,True,False,True
3,36,0.15123687586088932,0.5152181894185682,-0.2609316560392315,-0.4472569127523059,0.37586461202505145,-0.5676631642977654,-0.5919970056016224,0.8592133935879497,-0.10131640362877264,-0.9867159879296868,-0.5469866027971527,True,True,True
3,37,-0.6433442041046791,-0.2062380682130091,-0.45749109851958253,0.20879199603107418,-0.3679774920386151,-1.2075339485791752,-0.5768713005581422,-0.2838411910347496,-0.24233637854445692,0.6389622156793962,0.07428213124405779,True,True,True
3,38,0.8403405503113844,-1.4868687678298627,-0.30661102041811583,-1.9138750280216663,-0.37451688148039597,-0.543350148009406,-0.7065911341897342,-0.24332404191469403,-0.2506352606684435,0.8990707282568494,0.07428213124405779,True,True,False
3,39,0.1845125839883991,0.7981722741947029,-0.1340908852575742,-0.8717333108951713,0.3496273858432496,1.2331209894741912,-1.48897765527671,1.034642736606935,-0.10021802217118618,-1.0517431160740502,-0.5469866027971527,True,True,False
3,40,0.3640860960171055,1.0884051007962796,-0.36681409057381215,0.47673550710924323,-0.4715166806166931,0.5931066984402045,2.315876619995953,-0.7011055866538034,0.37013332644417274,-1.571960141228957,-0.857620969817758,False,True,False
3,41,-0.9247710346246696,0.6079164556755373,-0.20306678651931453,-0.4145867366535929,-0.28744559761315464,0.10552956185998132,-0.695545813674653,-0.11485311582548219,-0.17368753744530296,-0.401471834630417,-1.1682553368383635,True,True,True
3,42,0.795500709953422,-0.3340821137530753,-0.5190372604242904,1.8050709127025668,-0.7001583082727064,-0.19162153820413427,-1.2057821643928983,-0.7318265559322392,-0.2704061269049998,1.3542606252673925,1.3168195993264789,True,True,True
3,45,0.11189905852995093,-0.9668895101320402,-0.4298457933524269,0.7110011589195185,-0.4285586704473033,-1.7839910122489564,-0.5092409703664631,-0.3841105029327127,-0.25332019312032156,0.9640978564012128,1.0061852323058735,True,True,True
3,46,0.7536754510743398,1.0273380358940978,-0.5263774603313888,-2.5831791065518632,-0.6522215227953778,0.2521084300179671,0.5432875993873575,-0.7673410064928821,-0.23495281430179235,0.3788537031019429,-0.23635223577654746,True,True,True
3,47,-0.28027657681244056,0.7492636114879929,0.13477369803206718,-1.2760873581116885,-0.1295315002516796,-0.33835663023248597,-0.9941304943783086,0.3973236088229864,-0.1441532804746447,-0.7266074753522336,-0.23635223577654746,True,True,True
3,49,-0.161357103063681,0.6074325645114945,-0.4754274783313831,-0.9207049814828372,-0.5307997072630541,-0.1822879242309273,-0.11541332341119706,-0.5995824290527263,-0.2320237970815618,0.24879944681321622,0.07428213124405779,True,True,True
3,50,0.7903446225059424,0.16622569472861354,-0.3966409023393625,0.7961030429792326,0.02002899910109514,-0.960781824504746,0.02869977109706059,-0.0018184883017230472,-0.21115454938741898,-0.011309065764237071,0.38491649826466307,True,True,True
3,51,0.5411886396205016,-0.7346268449827725,-0.5284368676798732,0.23881137626893678,-0.6821608272125607,-0.9968292286144297,-0.12392245399342125,-0.7769964931829315,-0.2739453560461118,1.5493420097004826,1.9380883333676895,True,False,True
4,1,-1.178242975692986,0.3044759470911969,-0.19121705431553482,0.18500435009686347,-0.4816876338801456,-0.49767049686664644,-1.2957946071940432,-0.12857922717029224,-0.21701258382788013,0.11874519052448958,-1.1682553368383635,True,True,False
4,2,3.6076110360618943,-3.0319332546180195,-0.44782897787669296,-0.256880650651736,-0.568348847110257,-1.7964621663045752,2.0950718270299715,-0.7541735854660176,-0.27675233088216605,1.614369137844846,3.491260168470716,True,True,False
4,3,-0.9457083737484653,-0.9449259448757052,0.43132225125133583,0.22197404336380513,0.0025118170292587256,-0.025490098401902583,-1.2581230996993475,0.18156140284310077,-0.23916327655587383,0.5089079593906696,0.38491649826466307,True,True,True
4,4,-0.7414581237123271,0.025815759697040534,-0.4842491491373912,0.25017928760980646,-0.4541923046902531,-0.018787819591870578,-0.5463120371073308,-0.4220308792832145,-0.24221433616028065,0.5739350875350328,-0.5469866027971527,True,True,True
4,5,-0.5525937704044551,-1.3651675932775382,4.416279540543789,-0.4260604403347583,4.127298216970911,-0.8179874101523981,-0.1319799925739493,4.903416166075722,-0.12273484205170869,-0.9216888597853236,0.38491649826466307,True,True,False
4,6,-0.06769092662159025,-0.6331930698170338,0.12015231285532713,-0.5377255995372174,-0.106032321578277,-0.2912085919237621,-0.3207207112782633,-0.019314592924570398,-0.24355680238621966,0.7690164719681228,1.0061852323058735,True,True,True
4,7,0.350396930940887,1.0250612006274975,-0.1676356191828885,-0.7566065338593647,-0.11474492806245563,2.341448910981245,0.8218766341741093,-0.33536681383612166,0.1768792111010433,-1.376878756795867,-0.857620969817758,True,True,False
4,8,-0.025074957846408244,0.8849008515647462,-0.4487141974385415,-0.4370184372677071,-0.6103026347671633,-0.11847022429389137,0.2780399792204816,-0.7167685980179005,0.03244204942842334,-1.2468245005071403,-1.1682553368383635,True,True,False
4,9,-0.09444327810628236,0.8074935460915247,-0.5149835653272736,-1.286750597300195,-0.6221828116489291,1.5745292487011442,0.948482577971977,-0.760566157407731,6.605644861162526,-1.7020143975176836,-0.5469866027971527,True,True,True
4,10,-1.9280830540376042,0.5701321961506071,2.2253753698810845,-0.34417714942311944,1.5482835964889894,-0.07276360464872594,-0.4116932747759811,2.2790827015993806,-0.03260654133753056,-1.1167702442184135,-0.5469866027971527,True,True,False
4,11,-1.059241136330049,0.470486271496226,0.8629308897587132,-0.2808370956153516,0.03027876259163469,-0.08330073972792672,-0.9820230985669004,0.7006543987083507,-0.16429027386372985,-0.5315260909191436,-0.857620969817758,True,True,False
4,12,-3.0271698096155597,-3.291395696777684,-0.5106063072179948,-2.439315214706546,-0.6354430972079421,-0.5166988321982869,-0.8138985295875136,-0.6489263603306802,-0.13927158510759377,-0.7916346034965969,1.0061852323058735,True,False,False
4,13,0.7857321481120292,-1.100158230300585,-0.36633586851166405,0.3539317256090155,-0.675393302902896,-0.9327966026887424,-1.493872853267522,-0.5929647480685004,-0.2639378805436573,1.224206368978666,1.0061852323058735,True,True,True
4,15,0.06238085128673617,0.3372786744220872,-0.18607871088181613,0.28839714906254615,0.07765586672850631,-0.03578907618470407,-0.13221400394197066,0.12820385315107433,-0.1619714685643807,-0.596553219063507,-0.23635223577654746,True,True,True
4,17,-0.1555256175799486,-0.19592863962330076,-0.06976086045491496,0.36402709245688364,-0.6074491610278036,-0.604945017843793,-1.385520025260392,-0.4327678807902057,-0.25563899841967075,1.0291249845455759,0.38491649826466307,True,True,True
4,18,-0.29694737712186614,0.4181750898676161,-0.0449869226481462,-0.414378488596101,-0.29267424854127677,-0.9834957933860571,-0.4792404541885177,-0.2041661490144212,-0.20792042620674772,-0.1413633220529637,-0.23635223577654746,True,True,True
4,19,-1.367469737703237,0.0515536760329082,-0.4276744616915248,-0.11833789174697978,-0.14379472104178992,1.1012092205071196,-6.574654218591329e-05,-0.1820166730768892,-0.21176476130830035,0.05371806238012625,-0.5469866027971527,True,True,False
4,20,0.8604212870477377,1.1968934997746397,-0.5026149113113757,-2.2869291792275357,-0.5917368904906529,-0.3663294957107965,-0.18118665461604286,-0.6624725593966945,-0.2505742394763554,0.8340436001124861,-0.5469866027971527,True,True,True
4,21,-0.0670155285853398,0.8189388455189333,0.023091549126754554,-1.0597437089559716,0.08560711778839364,0.7052361062433653,0.13031784612173528,0.039515555873512465,0.11061019649332667,-1.3118516286515036,-1.1682553368383635,True,True,True
4,22,0.45457295975196366,1.087472973606597,-0.2906363685548717,-0.6540550159704788,0.8403655110381093,2.4308503418928136,1.712162774209903,0.1638347947252972,0.2723773767189775,-1.4419058849402302,-1.1682553368383635,True,True,False
4,23,0.6351842785192996,0.4250005020762176,-0.1921755334273295,-0.7635182893907779,0.43243819741603934,1.2672527821939952,-0.21315899132479246,0.6081356028077756,-0.16892788446242826,-0.46649896277478037,-0.23635223577654746,True,True,False
4,24,1.02525135413876,-0.051968471525014305,-0.5055208734592372,0.13427006312980588,0.030573550029069307,-0.5058143494223983,0.13442200874934,-0.02911500085053786,-0.23379341165211776,0.31382657495757954,0.38491649826466307,True,True,True
4,25,-1.108495773607898,0.16305748100193412,-0.4565590742452684,0.13555558795867007,-0.5606484728894091,0.8412633242027163,-1.1346012460764505,-0.4293563999056518,-0.2390412341716975,0.4438808312463061,-1.1682553368383635,True,True,True
4,26,-0.16713916917890675,0.03013003144382062,0.30002282286045967,-0.19705891601209777,-0.22509412123594227,-0.37459741399551144,-0.7714605305012672,0.03626270105000368,-0.2229316394604294,0.18377231866885288,-0.5469866027971527,True,True,False
4,27,1.2274424638204726,-0.8951717460297208,-0.5209338687728947,0.2304737317105896,-0.6379504352856853,-0.6871536140530103,-0.3889896716333571,-0.7030233873955198,-0.2730300381647897,1.4843148815561191,1.0061852323058735,True,True,True
4,28,0.27257789866645254,-0.27445144156942053,-0.41920280873525906,0.6783318379091081,-0.4999212595590223,-0.9727948258963485,0.0010534291843999483,-0.5751196077929491,-0.261985202396837,1.1591792408343025,0.6955508652852683,True,True,True
4,29,-0.19062984234218885,-1.2313997011713502,-0.06352972873450047,0.15722081665960033,-0.4477815003558247,-0.3883254193435158,-0.5451021999891628,-0.40845872852706583,-0.26027660901836913,1.0941521126899392,1.0061852323058735,True,True,False
4,30,0.6559239401690697,1.0857513397808451,-0.5186058430746079,-1.614929592091321,-0.6029239378615947,0.029401940035217775,-0.34550753612844365,-0.6602608338948063,-0.1836950129477574,-0.2714175783416904,0.07428213124405779,True,True,True
